Time limit = 1e+08
Random seed = 0
niter=10000000
niter_later=20
nclus_to_add=5
obj_del_thr=0.0002
int_gap_thr=0.0002
Calling Init() code...
Reading model file
Initializing...
Initially running MPLP for 10000000 iterations
Iter=138 Objective=-6902.86 Decoded=-6907.6 ObjDel=0.00180091 IntGap=4.74428 Elapsed Time=36.232
Iter=139 Objective=-6902.86 Decoded=-6907.6 ObjDel=0.00175706 IntGap=4.74253 Elapsed Time=36.4922
Iter=140 Objective=-6902.86 Decoded=-6907.6 ObjDel=0.00171428 IntGap=4.74081 Elapsed Time=36.7535
Iter=141 Objective=-6902.86 Decoded=-6907.6 ObjDel=0.00167255 IntGap=4.73914 Elapsed Time=37.0152
Iter=142 Objective=-6902.87 Decoded=-6907.6 ObjDel=0.00163184 IntGap=4.73751 Elapsed Time=37.2776
Iter=143 Objective=-6902.87 Decoded=-6907.6 ObjDel=0.00159212 IntGap=4.73592 Elapsed Time=37.5401
Iter=144 Objective=-6902.87 Decoded=-6907.6 ObjDel=0.00155337 IntGap=4.73436 Elapsed Time=37.8004
Iter=145 Objective=-6902.87 Decoded=-6907.6 ObjDel=0.00151557 IntGap=4.73285 Elapsed Time=38.0757
Iter=146 Objective=-6902.87 Decoded=-6907.6 ObjDel=0.00147869 IntGap=4.73137 Elapsed Time=38.3354
Iter=147 Objective=-6902.87 Decoded=-6907.6 ObjDel=0.00144271 IntGap=4.72993 Elapsed Time=38.5961
Iter=148 Objective=-6902.87 Decoded=-6907.6 ObjDel=0.00140761 IntGap=4.72852 Elapsed Time=38.8574
Iter=149 Objective=-6902.88 Decoded=-6907.6 ObjDel=0.00137336 IntGap=4.72714 Elapsed Time=39.1179
Iter=150 Objective=-6902.88 Decoded=-6907.6 ObjDel=0.00133995 IntGap=4.7258 Elapsed Time=39.3786
Iter=151 Objective=-6902.88 Decoded=-6907.6 ObjDel=0.00130736 IntGap=4.7245 Elapsed Time=39.6408
Iter=152 Objective=-6902.88 Decoded=-6907.6 ObjDel=0.00127556 IntGap=4.72322 Elapsed Time=39.903
Iter=153 Objective=-6902.88 Decoded=-6907.6 ObjDel=0.00124453 IntGap=4.72198 Elapsed Time=40.1639
Iter=154 Objective=-6902.88 Decoded=-6907.6 ObjDel=0.00121426 IntGap=4.72076 Elapsed Time=40.4243
Iter=155 Objective=-6902.88 Decoded=-6907.6 ObjDel=0.00118472 IntGap=4.71958 Elapsed Time=40.6844
Iter=156 Objective=-6902.88 Decoded=-6907.6 ObjDel=0.00115591 IntGap=4.71842 Elapsed Time=40.9444
Iter=157 Objective=-6902.89 Decoded=-6907.6 ObjDel=0.0011278 IntGap=4.71729 Elapsed Time=41.2063
Iter=158 Objective=-6902.89 Decoded=-6907.6 ObjDel=0.00110037 IntGap=4.71619 Elapsed Time=41.4678
Iter=159 Objective=-6902.89 Decoded=-6907.6 ObjDel=0.00107361 IntGap=4.71512 Elapsed Time=41.7302
Iter=160 Objective=-6902.89 Decoded=-6907.6 ObjDel=0.0010475 IntGap=4.71407 Elapsed Time=41.991
Iter=161 Objective=-6902.89 Decoded=-6907.6 ObjDel=0.00102203 IntGap=4.71305 Elapsed Time=42.2519
Iter=162 Objective=-6902.89 Decoded=-6907.6 ObjDel=0.000997175 IntGap=4.71205 Elapsed Time=42.5134
Iter=163 Objective=-6902.89 Decoded=-6907.6 ObjDel=0.000972927 IntGap=4.71108 Elapsed Time=42.7729
Iter=164 Objective=-6902.89 Decoded=-6907.6 ObjDel=0.000949268 IntGap=4.71013 Elapsed Time=43.0347
Iter=165 Objective=-6902.89 Decoded=-6907.6 ObjDel=0.000926186 IntGap=4.7092 Elapsed Time=43.2945
Iter=166 Objective=-6902.89 Decoded=-6907.6 ObjDel=0.000903665 IntGap=4.7083 Elapsed Time=43.5566
Iter=167 Objective=-6902.9 Decoded=-6907.6 ObjDel=0.000881692 IntGap=4.70742 Elapsed Time=43.8186
Iter=168 Objective=-6902.9 Decoded=-6907.6 ObjDel=0.000860254 IntGap=4.70656 Elapsed Time=44.0811
Iter=169 Objective=-6902.9 Decoded=-6907.6 ObjDel=0.000839337 IntGap=4.70572 Elapsed Time=44.3413
Iter=170 Objective=-6902.9 Decoded=-6907.6 ObjDel=0.000818929 IntGap=4.7049 Elapsed Time=44.6026
Iter=171 Objective=-6902.9 Decoded=-6907.6 ObjDel=0.000799018 IntGap=4.7041 Elapsed Time=44.8646
Iter=172 Objective=-6902.9 Decoded=-6907.6 ObjDel=0.000779591 IntGap=4.70332 Elapsed Time=45.1246
Iter=173 Objective=-6902.9 Decoded=-6907.6 ObjDel=0.000760636 IntGap=4.70256 Elapsed Time=45.3855
Iter=174 Objective=-6902.9 Decoded=-6907.6 ObjDel=0.000742143 IntGap=4.70182 Elapsed Time=45.6468
Iter=175 Objective=-6902.9 Decoded=-6907.6 ObjDel=0.000724099 IntGap=4.7011 Elapsed Time=45.9091
Iter=176 Objective=-6902.9 Decoded=-6907.6 ObjDel=0.000706494 IntGap=4.70039 Elapsed Time=46.1692
Iter=177 Objective=-6902.9 Decoded=-6907.6 ObjDel=0.000689317 IntGap=4.6997 Elapsed Time=46.4294
Iter=178 Objective=-6902.9 Decoded=-6907.6 ObjDel=0.000672558 IntGap=4.69903 Elapsed Time=46.6897
Iter=179 Objective=-6902.9 Decoded=-6907.6 ObjDel=0.000656207 IntGap=4.69837 Elapsed Time=46.9509
Iter=180 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000640253 IntGap=4.69773 Elapsed Time=47.2129
Iter=181 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000624687 IntGap=4.69711 Elapsed Time=47.4738
Iter=182 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000609499 IntGap=4.6965 Elapsed Time=47.736
Iter=183 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000594681 IntGap=4.6959 Elapsed Time=47.9982
Iter=184 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000580224 IntGap=4.69532 Elapsed Time=48.2602
Iter=185 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000566117 IntGap=4.69476 Elapsed Time=48.5211
Iter=186 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000552354 IntGap=4.6942 Elapsed Time=48.783
Iter=187 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000538926 IntGap=4.69366 Elapsed Time=49.0431
Iter=188 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000525824 IntGap=4.69314 Elapsed Time=49.3027
Iter=189 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.00051304 IntGap=4.69263 Elapsed Time=49.5631
Iter=190 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000500567 IntGap=4.69212 Elapsed Time=49.824
Iter=191 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000488398 IntGap=4.69164 Elapsed Time=50.0843
Iter=192 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000476525 IntGap=4.69116 Elapsed Time=50.346
Iter=193 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.00046494 IntGap=4.69069 Elapsed Time=50.6063
Iter=194 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000453637 IntGap=4.69024 Elapsed Time=50.868
Iter=195 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000442608 IntGap=4.6898 Elapsed Time=51.1309
Iter=196 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000431848 IntGap=4.68937 Elapsed Time=51.393
Iter=197 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000421349 IntGap=4.68895 Elapsed Time=51.6533
Iter=198 Objective=-6902.91 Decoded=-6907.6 ObjDel=0.000411106 IntGap=4.68853 Elapsed Time=51.9136
Iter=199 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000401112 IntGap=4.68813 Elapsed Time=52.174
Iter=200 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.00039136 IntGap=4.68774 Elapsed Time=52.4354
Iter=201 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000381846 IntGap=4.68736 Elapsed Time=52.6965
Iter=202 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000372563 IntGap=4.68699 Elapsed Time=52.9579
Iter=203 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000363506 IntGap=4.68662 Elapsed Time=53.2202
Iter=204 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000354669 IntGap=4.68627 Elapsed Time=53.4824
Iter=205 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000346046 IntGap=4.68592 Elapsed Time=53.7437
Iter=206 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000337634 IntGap=4.68559 Elapsed Time=54.0064
Iter=207 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000329426 IntGap=4.68526 Elapsed Time=54.268
Iter=208 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000321417 IntGap=4.68493 Elapsed Time=54.5293
Iter=209 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000313603 IntGap=4.68462 Elapsed Time=54.7907
Iter=210 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.00030598 IntGap=4.68432 Elapsed Time=55.0514
Iter=211 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000298541 IntGap=4.68402 Elapsed Time=55.3129
Iter=212 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000291283 IntGap=4.68373 Elapsed Time=55.5753
Iter=213 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000284202 IntGap=4.68344 Elapsed Time=55.8374
Iter=214 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000277293 IntGap=4.68316 Elapsed Time=56.0986
Iter=215 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000270552 IntGap=4.68289 Elapsed Time=56.3589
Iter=216 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000263975 IntGap=4.68263 Elapsed Time=56.6187
Iter=217 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000257557 IntGap=4.68237 Elapsed Time=56.8806
Iter=218 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000251296 IntGap=4.68212 Elapsed Time=57.1429
